,n01-OSNs,n02-PGC-1,n03-GC-1,n04-Immature,n05-PGC-2,n06-Transition,n07-GC-2,n08-PGC-3,n09-GC-3,n10-GC-4,n11-GC-5,n12-GC-6,n13-AstrocyteLike,n14-GC-7,n15-M/TC-1,n16-M/TC-2,n17-M/TC-3,n18-EPL-IN
11050_10550,0.2972256049513817,0.06973132528364659,0.053765864297747615,0.2786335751414299,0.02731370907276869,0.4963675618171692,3.2423163175582888,0.1320228986442089,2.38625990152359,0.23207619339227675,6.408462619781494,1.8328250050544739,0.3490149319171906,4.778734254837036,1.208385944366455,0.034467529878020285,0.13323378190398216,1.1715506196022034
11050_10650,0.20993231236934662,0.07475147768855095,0.03504628147929907,0.14470425695180894,0.02534193657338619,0.4850558191537857,2.926429200172424,0.04204745013266802,2.0617494940757752,0.3450672060251236,5.900407099723816,1.5258503079414367,0.19993681982159614,4.1372270584106445,1.1123985350131989,0.015032879495993258,0.08515491634607315,0.873251685500145
11050_10750,0.046335877291858195,0.008204060373827815,0.015106094488874077,0.09138459861278533,0.006926840730011464,0.3385897532105446,3.978543734550476,0.012553927395492792,1.4729397475719452,0.08113992363214494,4.8198240995407104,1.3450463116168976,0.06579417437314987,2.466539037227631,1.1355110168457032,0.04625449515879154,0.012942010257393123,1.1650421261787414
11050_10850,0.23893812149763108,0.06797895319759846,0.1466677874326706,0.14008867740631104,0.0213390008546412,0.4261335119605064,3.0287184715270996,0.025275062024593353,1.5768528819084167,0.29122630804777144,4.494857549667358,2.2520097374916075,0.27161637395620347,5.596413326263428,0.9388423025608063,0.08127466253936291,0.19018595442175865,1.2633256137371063
11050_10950,0.12416894175112249,0.4251371741294861,0.11994120441377162,0.12010923363268376,1.0382440626621245,0.16341094374656678,0.6712366968393326,0.3603380128741264,0.6889143496751785,0.8836162775754929,4.0346835374832155,3.1471136450767516,0.11765039078891278,1.39183851480484,1.6277937829494475,0.1398555316030979,14.639645195007324,0.6291718423366547
11050_11050,0.09093111120164395,0.5746015965938568,0.207255507260561,0.029107626713812354,1.6525529026985168,0.30670977383852005,0.03619700893759727,0.4533243253827095,0.29870235174894333,0.45967933982610704,1.493467777967453,2.701332676410675,0.03623634520918131,0.04144634585827589,2.8165992140769958,0.3451529830694199,15.420924997329712,0.060687491111457346
11050_11150,0.08089747913181781,0.3696454554796219,0.05612872987985611,0.005136516923084855,0.08198196180164814,0.8922167539596557,0.22843228429555892,0.16283605322241784,0.3705902546644211,0.028124006092548372,0.44520503133535383,0.5086964160203934,0.03709994349628687,0.07139497138559818,1.1210992336273193,0.09261000342667103,2.5105013847351074,0.1728843554854393
11050_11250,0.09180554449558258,0.5074583232402802,0.14112814739346505,0.01047375863417983,0.6521992385387421,0.6057848930358887,0.03413856960833073,0.24850692972540855,0.14848660826683044,0.13637730106711388,0.39691254794597625,0.29386456310749054,0.037127774022519586,0.020853399485349654,1.2031488597393036,0.43969965279102324,3.417774295806885,0.08440136648714543
11050_11350,0.26897372454404833,0.9646530866622924,0.42804519832134247,0.017111143097281456,0.937299233675003,0.5793893963098526,0.031308104563504455,0.4736910820007324,0.25837709605693815,0.20775901824235915,0.18733688071370125,0.1893049769103527,0.05285481419414282,0.025893662590533495,0.9908972144126892,0.9722595810890198,3.4843641400337217,0.27931131720542907
11050_11450,1.1303886592388153,0.42501992285251616,0.49153525978326795,0.007799675571732223,0.2820061892271042,0.7932391941547394,0.06322532445192337,0.12543448954820632,0.27050654739141466,0.013880749698728323,0.002740995108615607,0.004581144382245839,0.1036121215671301,0.09032456502318383,0.6261740505695343,0.33852135837078096,0.2174031674861908,0.4109848991036415
11050_11550,0.8692018151283264,0.2138298600912094,0.20363643392920494,0.008078929549083114,0.02674686433747411,0.6636089563369751,0.08767187036573887,0.13752387836575508,0.08587737642228603,0.0014082405250519514,0.0008515307796187699,0.0004244470037519932,0.3181206703186035,0.10464278385043144,0.4519159659743309,0.149298245459795,0.017053710110485554,0.2914260610938072
11050_11650,0.6670085042715073,0.07231999412178994,0.23719330206513406,0.043559847958385946,0.06748638600111008,0.36863167881965636,0.025744944158941508,0.006504760496318341,0.06192262787371874,0.04059091955423355,0.030561351217329502,0.005411134450696409,0.0469765804708004,0.030640700925141574,0.14348915591835976,0.23662978187203407,0.2103394314646721,0.007880449085496366
11050_6950,0.24104614406824112,0.055897110141813755,0.01252702260389924,0.001401100732618943,0.012200022907927632,0.4270683482289314,0.007926394930109382,0.04589956719428301,0.007736209314316511,0.5515225678682327,0.003994539985433221,0.06840263344347478,0.052778265066444875,0.016410331800580026,0.3899040147662163,0.03668864779174328,0.2010396935045719,0.019451989606022835
11050_7050,0.9704856276512146,0.023787653632462026,0.31242001205682757,0.08276709765195847,0.047677941247820856,0.8821819931268692,0.18082256689667703,0.05867107082158327,0.15711648240685464,0.006037117703817785,0.005906781950034201,0.0023562069865874944,0.6554923921823501,0.05154666621237993,0.335284423828125,0.13269980177283286,0.210064397752285,0.21441722735762597
11050_7150,0.6527135670185089,0.4370033383369446,0.27491005063056945,0.08348293341696263,0.3324848905205727,0.8452308893203735,0.027041870821267366,0.18225176110863686,0.1439224101603031,0.10462851151823997,0.005921550351195038,0.10799259580671787,0.09513560682535172,0.02524256119504571,0.49315587878227235,0.0994002114981413,0.3105383887887001,0.21302707269787788
11050_7250,0.4216768562793732,0.7838976740837097,0.6301511436700821,0.012019956856966019,1.1240370094776153,1.4097055613994598,0.08674734830856323,0.3535808056592941,0.18817981481552123,0.03458644449710846,0.023792384564876555,0.1516674742102623,0.05658571925014257,0.0575600728392601,0.6865819066762924,0.3650559738278389,0.5029550313949585,0.6383351683616638
11050_7350,0.30908832848072054,1.5802252411842346,0.5472164928913117,0.026828269381076096,1.734291672706604,0.5521896004676818,0.03358805049210787,0.7347653627395629,0.18457974418997763,0.3097649022936821,0.2929834291338921,0.4670334279537201,0.1186245322227478,0.0380742060020566,1.1681840121746063,0.942446506023407,3.9122847437858583,0.23893303498625756
11050_7450,0.29366564899683,0.44984913766384127,0.1877939760684967,0.02807351564988494,0.2484232820570469,1.1763739168643952,0.34464725703001026,0.11632419973611832,0.5713529616594315,0.141143948584795,0.3023334488272667,0.4976315230131149,0.21568430587649345,0.3299745485186577,0.8952394366264343,0.2522705182433128,2.025001335144043,0.4201611399650574
11050_7550,0.32608885020017625,0.3500536918640137,0.07007800824940205,0.049488404765725136,0.27728784680366514,0.9750842690467835,0.6138312876224518,0.07571144104003906,0.17206259146332742,0.04539643153548241,0.7964990615844727,0.5168673545122147,0.12037054151296615,0.26315447986125945,0.9400471836328507,0.3372266635298729,2.5919427037239076,0.1904797561466694
11050_7650,0.2718341752886772,0.37511459439992906,0.08495348766446113,0.07706431150436402,0.4491653054952621,1.0134138643741608,0.3611210882663727,0.12844781205058098,0.3621213838458061,0.27919274419546125,1.1670396268367766,1.160708236694336,0.1228947076946497,0.2571897268295288,1.3879039764404297,0.2542457267642021,6.413578915596008,0.17559845969080926
11050_7750,0.18624258562922477,0.9547885954380035,0.2276244580745697,0.14199246987700462,1.943539845943451,0.2878316089510918,0.08112570904195308,0.5001131772994996,0.11932602189481259,0.838476225733757,2.34818571805954,2.757010650634766,0.057187181524932386,0.11360530741512777,2.079149329662323,0.1971597246825695,20.07471284866333,0.15906539410352707
11050_7850,0.11137089170515538,0.8974620521068573,0.18615351989865303,0.030661830492317677,2.3850516796112062,0.16731856092810632,0.020733789447695015,0.418597312271595,0.04380183313041926,1.1315000355243683,2.789421010017395,3.585971403121948,0.04128480963408947,0.04212804157286883,1.927383118867874,0.2832264706492424,32.14011898040771,0.12374508120119572
11050_7950,0.1384300746023655,1.4960520386695861,0.22462806478142738,0.11002004034817219,1.2367537021636963,0.2807887390255928,0.14431146234273912,0.5680752336978913,0.5009254962205887,0.6113691627979279,2.357458746433258,1.8039213836193084,0.0649336613714695,0.2093653328716755,2.2725695729255677,0.21415721848607064,14.01025595664978,0.28296560794115067
11050_8050,0.1346943646669388,0.683874374628067,0.1390257380902767,0.12949701100587846,0.8400666773319244,0.6744938760995864,0.07657914496958255,0.19290884286165239,0.3344751954078674,0.4957434818148613,0.9199952900409698,1.5769066214561462,0.06028613317757845,0.07784760147333146,1.5477485477924346,0.09905492998659611,8.671277523040771,0.32887192368507384
11050_8150,0.18378950655460358,0.39936457127332686,0.33569722175598143,0.09112925976514816,0.8933173477649688,0.7723376244306565,0.05106721930205822,0.1573709324002266,0.3930943787097931,0.07618745900690556,0.5463846921920776,0.6663786917924881,0.2666199192404747,0.0982551172375679,1.2782546758651734,0.23397967517375945,5.237028455734253,0.14123214706778525
11050_8250,0.1246663272380829,0.994693249464035,0.5448534041643143,0.27794028222560885,1.1331802010536194,0.26251424849033356,0.009669092623516918,0.43420934975147246,0.03812772203236819,0.25869091749191286,0.5149634629487991,1.1492446541786194,0.059880793653428556,0.011894866358488798,1.6162459313869477,1.0597232639789582,9.90454034805298,0.052257487550377846
11050_8350,0.6876726865768432,0.9564014464616776,0.7475446492433548,0.024621854722499847,0.40027338117361067,1.1171067178249359,0.04798119757324457,0.4087940350174904,0.10363968946039677,0.17274370789527893,0.009929353510960937,0.1258895106613636,0.17785604000091554,0.06299311686307192,0.8902415543794632,0.6950509339570999,1.6242973864078523,0.33876325041055677
11050_8450,1.3044260144233704,0.9647523492574692,0.5220271676778794,0.011062046000733971,0.2383512258529663,1.4163017570972443,0.12755695581436158,0.26349647492170336,0.2778826177120209,0.021236421819776297,0.0055708316387608646,0.006218860321678221,0.5441111028194427,0.19610092639923096,0.6479227155447006,0.35771927833557127,0.35744510442018507,0.43279813826084135
11050_8550,1.3195983707904815,0.19303589835762977,0.7580208241939544,0.010195448854938149,0.5376880645751954,0.8377936512231827,0.04440666846930981,0.1608628027141094,0.05417769495397806,0.0035748790483921765,0.0003604835175792687,0.00034931422997033226,0.7011909723281861,0.2892200991511345,0.5236366301774978,0.13585409447550773,0.1194094780832529,0.38855710327625276
11050_8650,1.2701719582080842,0.010665415041148664,0.47048726230859755,0.02458421029150486,0.10677420310676097,0.9584943145513535,0.04403661787509918,0.036635784432291985,0.06758153103291989,0.0018133444362320005,0.00041271437803516167,0.00037581223878078166,0.680949068069458,0.19433625936508178,0.34326640218496324,0.1282770924270153,0.040099029615521434,0.20280323624610902
11050_8750,1.5111916542053223,0.0850958377122879,0.2533025532960892,0.03582699280232191,0.012733738869428635,0.5594299167394639,0.03273099847137928,0.08567829169332981,0.12237485945224762,0.024184135254472494,0.0002954116382170469,0.00013600109159597195,0.18088363930583,0.05144522860646248,0.40229537934064863,0.03429729975759983,0.032083922438323496,0.10135838687419892
11050_8850,1.725631630420685,0.18895954713225366,0.05272150281816721,0.07642048560082912,0.056145860068500045,0.925761240720749,0.006603908818215132,0.10826750732958317,0.07544211335480214,0.004607054148800672,0.0006729173182975501,0.0007255982462083921,0.19797846674919128,0.008230367442592978,0.411460380256176,0.04967597592622042,0.31037662625312806,0.07731747068464756
11050_8950,1.5810074627399444,0.191230196505785,0.03174099996685982,0.04261821154505015,0.06788500845432281,0.5273827254772187,0.013187441928312183,0.12876808419823646,0.22833072021603584,0.003875513258390129,0.001349125476554036,0.00040834867977537217,0.03702975288033485,0.011716717854142189,0.38115622848272324,0.042777896672487256,0.028160277660936116,0.14545087814331054
11050_9050,1.4276788592338563,0.007217064732685685,0.10164330638945103,0.09805838577449322,0.03524698745459318,0.5480088829994202,0.03263827469199896,0.08253960683941841,0.073085518181324,0.05751747824251652,0.0007136432250263169,0.0002836231258697808,0.04676605425775051,0.027164522279053926,0.3357369899749756,0.06979144774377347,0.0018719565181527288,0.09094266407191753
11050_9150,1.197200781106949,0.1976661577820778,0.02653372837230563,0.08775309063494205,0.02060847356915474,0.6963193148374558,0.015306171029806137,0.18141587749123572,0.14380441457033158,0.021909158769994976,0.0010898603999521584,0.0004017235201899894,0.6560475558042527,0.01764477286487818,0.324301016330719,0.10072270594537258,0.023974443133920432,0.24411728978157043
11050_9250,0.6899981766939163,0.001749650767305866,0.05255497973412275,0.13261986002326012,0.016864110715687275,0.6845182687044143,0.012143117422237993,0.0428627610206604,0.022011848539114,0.018761292193084957,0.0007657243142602966,0.0006693496339721605,0.6314819604158401,0.009507987648248672,0.3757401242852211,0.06988295502960681,0.0185857430100441,0.28577930778265
11050_9350,0.8611234366893769,0.10041525587439537,0.061681083589792254,0.06575369797646999,0.1441727861762047,0.42765905857086184,0.0031125239096581937,0.11051193997263908,0.042114850133657455,0.007520119938999414,0.00021033356970292518,0.00016601584284217096,0.10613659955561161,0.006195374694652855,0.3887507066130638,0.04641729723662138,0.13714948818087577,0.06512373946607113
11050_9450,1.0113878965377807,0.04074741117656231,0.2929073542356491,0.08910051696002483,0.013651893474161625,0.36788012087345123,0.036940024420619014,0.07662134431302547,0.02610352598130703,0.01054656933993101,0.0002611588191939518,0.00023825413300073705,0.21131645366549492,0.055696267448365686,0.3522761195898056,0.07689651288092136,0.002159519644919783,0.20707314908504487
11050_9550,0.611859256029129,0.3390621870756149,0.5072292804718017,0.009548307303339243,0.26284276843070986,0.6728133440017701,0.013476492417976261,0.11832266040146351,0.1563738152384758,0.007217551907524466,0.0005243242398137226,0.00032203251175815244,0.15756790116429328,0.12580944113433362,0.4736854299902916,0.05045140627771616,0.016542256716638802,0.4855455130338669
11050_9650,0.5838561236858368,0.7863259702920914,0.2072945699095726,0.0022085960255935786,0.47678997963666914,1.2028302907943726,0.17438195198774337,0.2232757829129696,0.21348218098282815,0.02541372049599886,0.004406248452141881,0.007956402655690909,0.05240624211728573,0.03237702958285809,0.6517805516719818,0.3927388921380043,0.24807115718722345,0.4987094908952713
11050_9750,0.566729125380516,1.212219136953354,0.5671119600534439,0.018012647330760957,0.8081853836774826,1.4386172235012054,0.06427764780819416,0.4462446585297585,0.1975625865161419,0.36532398462295534,0.0326513696461916,0.09600015245378017,0.1990484856069088,0.06930274181067944,0.7370098918676377,0.6622406899929046,1.5328850209712983,0.9118752151727676
11050_9850,0.1788703292608261,1.108319228887558,0.32796030193567277,0.020735641941428185,1.1382767736911774,0.40681571513414383,0.008515536412596702,0.6435798346996308,0.07424510568380356,0.5694152295589447,0.13585509955883027,0.3674331083893776,0.08381181620061398,0.014060498308390379,1.3018808484077453,1.0387140393257142,6.151420783996582,0.10515788160264491
