cell_label,class
101532720049763292442797175390769971852,05 OB-IMN GABA
10182581009334658355437792259206850729,05 OB-IMN GABA
103478775002651580966808165890605900682,05 OB-IMN GABA
103949147135500714961236608250850979351,05 OB-IMN GABA
104340069966951014813819023933938236552,05 OB-IMN GABA
10550438142472546378673627109403191969,05 OB-IMN GABA
10774503926767160803068180146739848188,05 OB-IMN GABA
109540847070782382510451417246893333605,05 OB-IMN GABA
109988235503166930425312410061770548273,05 OB-IMN GABA
110681768320918007061702497386029658301,05 OB-IMN GABA
110847217231789676591906900025663349775,05 OB-IMN GABA
111617465515301161240696748788437737177,05 OB-IMN GABA
117770942184460558751354134606028466262,05 OB-IMN GABA
123358475538901580235324334624831092736,05 OB-IMN GABA
126640000588133770685714449006782265152,05 OB-IMN GABA
129573265176133823813554826248826236866,05 OB-IMN GABA
130680754933197338799236196655043591494,05 OB-IMN GABA
13123324441135140785747593780065311867,05 OB-IMN GABA
132037790523711804089123250172894046100,31 OPC-Oligo
132630758079978810867618015154894980949,05 OB-IMN GABA
134736324321668625243351727752440861368,05 OB-IMN GABA
135741220674422234707806515166434654175,31 OPC-Oligo
144710951491087580992497195188068230792,31 OPC-Oligo
147275936238440991507720044047428991639,05 OB-IMN GABA
148199630564898637847466060786547462761,05 OB-IMN GABA
149599741573180752667068119944519840877,05 OB-IMN GABA
15126399945320506374409498520090815982,05 OB-IMN GABA
151464242392944749255577051977880684399,05 OB-IMN GABA
157684138953596009913001944208039457215,05 OB-IMN GABA
169505107391058205857262827031880551219,05 OB-IMN GABA
170191537351417854783442990831603710901,05 OB-IMN GABA
170193868155469272867697439681353522679,30 Astro-Epen
174433306400584276765974039983124020885,05 OB-IMN GABA
181255229344254905217401219757144768745,05 OB-IMN GABA
182534623089385921393129578250955642711,05 OB-IMN GABA
186568517986828410821943445263750346458,30 Astro-Epen
186666120096652809037066919303274063468,30 Astro-Epen
193672188891966234282266400998782163414,05 OB-IMN GABA
200630413367594859553022269561792629382,05 OB-IMN GABA
20068256652379086216100347079087059668,05 OB-IMN GABA
202264849530408476476349444563104854792,05 OB-IMN GABA
203344781010367796606733973709138077611,05 OB-IMN GABA
212183705015936490694557071192075663830,05 OB-IMN GABA
212731685115309231307393411860184745980,05 OB-IMN GABA
213424950173462718148510687828588773282,30 Astro-Epen
215772071825662367928322357551810893953,05 OB-IMN GABA
217500336536307209690401178949255255949,05 OB-IMN GABA
218341661027221104251034313272277286691,05 OB-IMN GABA
221618490676146426989217524002416248347,30 Astro-Epen
222602957443175307412207091724760435750,30 Astro-Epen
223176180940038372790043407178160656114,05 OB-IMN GABA
224383486301234784315369948178287120008,05 OB-IMN GABA
224861556490634486829384537594341167157,05 OB-IMN GABA
226075767873295023363446090034351351397,05 OB-IMN GABA
230536992876050332399333728809790237313,05 OB-IMN GABA
234842820204163258700871885201047168995,05 OB-IMN GABA
24113894568864251692041664544914887245,05 OB-IMN GABA
242286003484181561596102480484304910424,05 OB-IMN GABA
245820643563644932368593458926388527207,05 OB-IMN GABA
255725840565768516638902594822815775892,05 OB-IMN GABA
255910142233482276561978786802086168632,05 OB-IMN GABA
256635998860774150412326523333070150411,05 OB-IMN GABA
260038068914652031175568715699470039627,05 OB-IMN GABA
260291841923198590846837397634599642971,30 Astro-Epen
261143867210916350522291737761766053964,05 OB-IMN GABA
261329884360743024424736933890101698480,05 OB-IMN GABA
261532117185859226854083228714489628459,05 OB-IMN GABA
261543614841717821369932281015845226615,30 Astro-Epen
268560869937190554083248516698102468103,05 OB-IMN GABA
270467705821505854057561897623977022778,05 OB-IMN GABA
27169357022879356754998910230418435883,05 OB-IMN GABA
273346182109948010767408808643194931083,30 Astro-Epen
274078900763019923983453660555026537119,05 OB-IMN GABA
279051357804492578256037193724288002149,05 OB-IMN GABA
279286464785942233770987919028925881332,05 OB-IMN GABA
280421586615392479827126749756089384530,05 OB-IMN GABA
280594442568542471529176215923747930444,30 Astro-Epen
283806726849544773595702297698685555199,05 OB-IMN GABA
288874822858773098398753290198519972436,30 Astro-Epen
289274477215520760530254490228619354992,05 OB-IMN GABA
289422431377930671659196958437063527768,05 OB-IMN GABA
289845666234922120148406206721833140923,34 Immune
291597328454383442631591948010025388352,05 OB-IMN GABA
294580364844610500123488866311877750756,05 OB-IMN GABA
297690313721033270943674243115249890809,05 OB-IMN GABA
301374565776826738668501551789332512146,05 OB-IMN GABA
301448733631084883373340923511832684865,05 OB-IMN GABA
303246350945436117913940329236944764757,05 OB-IMN GABA
303822616741000179171859403343329499288,05 OB-IMN GABA
308424394284461334015168831734914804625,05 OB-IMN GABA
315079879294697984105164296871842325006,05 OB-IMN GABA
31528902287943021581292816221448148067,05 OB-IMN GABA
317604188060762223661288547109746235284,05 OB-IMN GABA
318112676980372932442028658655689347088,05 OB-IMN GABA
325381633676297048089934082669877572561,05 OB-IMN GABA
335986762957362824109250096093555535230,30 Astro-Epen
336060672697427120669197061723578921865,05 OB-IMN GABA
337051964485417840873296474661624438301,30 Astro-Epen
337281490594796832336842702270395849094,05 OB-IMN GABA
338349433048331275345125956367295667485,05 OB-IMN GABA
35084576987940257215345444801835938639,34 Immune
3510026214028538860077963136463103260,05 OB-IMN GABA
39291872133228620749811034304957397767,31 OPC-Oligo
40329059862017372502025288358077907011,05 OB-IMN GABA
46966714104666914688304579188540868659,05 OB-IMN GABA
48917615596476841719111567137645096777,05 OB-IMN GABA
54301763227556015052541012802460566172,05 OB-IMN GABA
59547806348350096086129395534448677163,05 OB-IMN GABA
61203104359017852689618390536454468064,05 OB-IMN GABA
67609727571920232987131754176972708918,05 OB-IMN GABA
72351583012804996384537243167954519635,05 OB-IMN GABA
72539125780703312065347314531978519661,05 OB-IMN GABA
72839740869118548813209775556134491661,05 OB-IMN GABA
76270607544258471514611501290075005853,05 OB-IMN GABA
76804040408453742540097493729870381468,05 OB-IMN GABA
79170255713000106498374939608651429759,05 OB-IMN GABA
7993157190118984832342037428700830008,05 OB-IMN GABA
87172561829446558756641621681420980532,05 OB-IMN GABA
8861834867320919875882307667871907575,05 OB-IMN GABA
92515678423204537909617602881759195999,05 OB-IMN GABA
93882664707900070355659082924553452117,05 OB-IMN GABA
102687099175180455132929640786925070447,05 OB-IMN GABA
104903372169035848071063722240800551102,05 OB-IMN GABA
105083295493291016955296239090694744510,05 OB-IMN GABA
108202302066494075985260646003066531856,05 OB-IMN GABA
109054491162794750319571958052611404770,05 OB-IMN GABA
112545418742299490640370430470207964732,05 OB-IMN GABA
113413075739034290302141019684843331787,05 OB-IMN GABA
113955887945337279268349405160671258173,05 OB-IMN GABA
116819237588437354786842447407227654756,05 OB-IMN GABA
119531366288470442502338722041067229482,05 OB-IMN GABA
13799453283669059920709847005205639040,05 OB-IMN GABA
145988417361417394014413569194584955474,05 OB-IMN GABA
149812316118349658008760675968386262702,05 OB-IMN GABA
14998262276490383836913110743707384876,05 OB-IMN GABA
154871316256359667344880768279582566936,05 OB-IMN GABA
156041422768800443935384492702281331009,31 OPC-Oligo
162237799730967702010147227816532427134,05 OB-IMN GABA
162467651661997841271004240238760897582,05 OB-IMN GABA
167367840844631915468961262172833575219,05 OB-IMN GABA
168005563217026372928607315203098837643,30 Astro-Epen
172320936432676005452798800001620551051,05 OB-IMN GABA
176753392663898397195926747984168753077,05 OB-IMN GABA
18207982636033778235983660479649589816,31 OPC-Oligo
182173220703863011023456375640110181761,05 OB-IMN GABA
184711122387105601873363208734333890430,05 OB-IMN GABA
187685187452980520137911334231704133964,05 OB-IMN GABA
188674196374291002112055380281402472276,05 OB-IMN GABA
192587963632045111964079944239810392257,05 OB-IMN GABA
198532016521072137897740694174728091085,05 OB-IMN GABA
202647053557387832119278653218303107366,05 OB-IMN GABA
204052540403480324088040973078244607876,05 OB-IMN GABA
206895152761418359722419942501585299237,05 OB-IMN GABA
211178335016929520058147266145328401207,05 OB-IMN GABA
213467491286061319839182805511186378155,05 OB-IMN GABA
214836875394553556549834961354966276304,05 OB-IMN GABA
215394548554662147816709565156732563842,05 OB-IMN GABA
217162198183351016637985520275310591770,05 OB-IMN GABA
219606888693987634690747111619845556067,05 OB-IMN GABA
2221902781733149654119546233056474996,30 Astro-Epen
222527785740383422814042408791348171653,05 OB-IMN GABA
229849033311551348736520739366416836571,05 OB-IMN GABA
232863865327729794747409512509032141240,05 OB-IMN GABA
236909455301997312662434115016102349125,05 OB-IMN GABA
237880132782449644331392239377713160056,05 OB-IMN GABA
238708452446553328870506977314326412439,05 OB-IMN GABA
245436920843562810455728549662820146708,05 OB-IMN GABA
24854572954445660637897336832272427740,05 OB-IMN GABA
250977450449914295598227944802246648949,05 OB-IMN GABA
252080250275384712989671959971649841594,05 OB-IMN GABA
253482343535429147490320683603635039207,05 OB-IMN GABA
254823310217872908645969483418903571226,05 OB-IMN GABA
257243911604746728074180677559884276504,05 OB-IMN GABA
259524857981011118991617558957026944154,05 OB-IMN GABA
262872103815912095417774898070720546000,05 OB-IMN GABA
264348081294897969215164668107691827151,05 OB-IMN GABA
266066296046454325884920404165267512827,05 OB-IMN GABA
27426760654864721081988902879947839321,05 OB-IMN GABA
277238604831948941888817405791168941030,05 OB-IMN GABA
277554734507661325777731137864627136333,05 OB-IMN GABA
279424959073362010189544409736837442101,05 OB-IMN GABA
279431613864523048346455017361200901233,05 OB-IMN GABA
282026469081891197362206364575087285159,05 OB-IMN GABA
286093778675896341097357720760732264341,33 Vascular
286931306189441187394815923769945773543,05 OB-IMN GABA
287752750215408913794039442091549333076,05 OB-IMN GABA
290190053938424665524699152604617211773,05 OB-IMN GABA
2941588065825600745284322019110029705,05 OB-IMN GABA
294388835980911633131236395604305496174,05 OB-IMN GABA
294721399744241372465413843834135400287,05 OB-IMN GABA
2957265078675271388403588881999622689,31 OPC-Oligo
298780844089275181206822514628883101299,05 OB-IMN GABA
299807316760129202558986090305339379167,30 Astro-Epen
301034704623035511064434721872775157654,05 OB-IMN GABA
305842701365757868313998262979540422256,05 OB-IMN GABA
307808281948271536170070966638608149103,05 OB-IMN GABA
310800677224500644374201791570353114312,05 OB-IMN GABA
311911981037408955753636966380636903270,05 OB-IMN GABA
314258176502989432081704878501798704881,05 OB-IMN GABA
317532204802724749884000203229243042951,05 OB-IMN GABA
319033806475074548613669111346773022484,05 OB-IMN GABA
322796177422143263675770115667592802162,05 OB-IMN GABA
323098471931895202667590178148395912341,05 OB-IMN GABA
323206728360814178770524252148787516283,05 OB-IMN GABA
326587143499438718457840312138014991006,05 OB-IMN GABA
333834472892585829978609885051661398724,30 Astro-Epen
334257378991771768920963272828315540300,05 OB-IMN GABA
334741503989936348474587673947426155922,05 OB-IMN GABA
336982407118088630164197085224467223291,05 OB-IMN GABA
339305368186472927871663366898902713587,05 OB-IMN GABA
40645448570585248659945442401392109859,05 OB-IMN GABA
41077197322287428544479865653453638691,05 OB-IMN GABA
41776659266616925188018363023148124117,05 OB-IMN GABA
42611095174596716640946496042807713772,05 OB-IMN GABA
43107118368314533803469097308562857437,05 OB-IMN GABA
43200656120479890472241440622210448182,05 OB-IMN GABA
47404405768216109236395242399227762878,05 OB-IMN GABA
51969579661963430557905730262358473629,05 OB-IMN GABA
53095466255836284174730082886389869104,05 OB-IMN GABA
53527625611968516730251713293381457499,30 Astro-Epen
56994163344708463409187843171311462471,05 OB-IMN GABA
56997165648378697127893718011020506867,05 OB-IMN GABA
57205824760671322765370734150307380954,05 OB-IMN GABA
57777087145086465940540352870930551085,05 OB-IMN GABA
65160076410843067225307081347703432953,05 OB-IMN GABA
67570693348067512581889908636032999057,05 OB-IMN GABA
68449386367399349302572567753454717826,34 Immune
84794298304042793954122597753282872845,05 OB-IMN GABA
85009289692728885893159113303153151808,05 OB-IMN GABA
93111611753748382682947218131500712025,05 OB-IMN GABA
94592719284759915397778749555553727357,05 OB-IMN GABA
102019205102986419713614601528661747464,05 OB-IMN GABA
103918644436138438265862536194764038782,05 OB-IMN GABA
105119733048756669023954833719152214219,05 OB-IMN GABA
11229659536010695168209578159866325512,05 OB-IMN GABA
113951591137542154242534266058278579220,05 OB-IMN GABA
114736430659587148758248124789303475821,05 OB-IMN GABA
117594471527985088347523593955851538741,05 OB-IMN GABA
120012518959947586103892917631363824469,05 OB-IMN GABA
12525033147337111206077436419921383180,05 OB-IMN GABA
125338995869079143020682348891270596778,05 OB-IMN GABA
126593711492164946007475307339658081225,05 OB-IMN GABA
128436130776453148494259363474404357501,05 OB-IMN GABA
129304143745306371650232079775393441667,05 OB-IMN GABA
130968565905439815673743425437832169790,05 OB-IMN GABA
131555336234799894566795829183351849431,05 OB-IMN GABA
132063029937518362628287337277867528483,05 OB-IMN GABA
133236863305562577239675315019890068136,05 OB-IMN GABA
13472199271429213214126808530321049436,05 OB-IMN GABA
138817179695106922394556690821975635255,05 OB-IMN GABA
141695665273910802332736064019218360720,05 OB-IMN GABA
143473397038784208052228650840232252982,05 OB-IMN GABA
149237675861253999313937828205798129291,05 OB-IMN GABA
150665979358819668145629108594774222534,05 OB-IMN GABA
152108105784876983116133722373388864815,34 Immune
153079754294046445228220015264967280454,05 OB-IMN GABA
15766708016246227462834052374741784175,31 OPC-Oligo
16125147293344239181039938403289501523,05 OB-IMN GABA
162141642981520280652296539278694039579,05 OB-IMN GABA
167344139709294047972591446666617204002,05 OB-IMN GABA
171871965020284235121417145248372424451,05 OB-IMN GABA
172968524484491789077510515472861649674,05 OB-IMN GABA
175370804278279388450410127761885984222,05 OB-IMN GABA
175875790477418837287351001305926371991,05 OB-IMN GABA
180316843004232608850995114238393658485,05 OB-IMN GABA
18323235959229721678209317435795006126,05 OB-IMN GABA
185558768854378242956300057082284146596,05 OB-IMN GABA
185567478110864323082126970647469282450,05 OB-IMN GABA
18599194524400227049425490555764096018,31 OPC-Oligo
188271342009021853156934945788686678518,05 OB-IMN GABA
189519616982729416923761952437483242875,05 OB-IMN GABA
192413206810875391850178142737854976496,05 OB-IMN GABA
193963039797653452826487413744545617694,05 OB-IMN GABA
195061644810241046938133854161174420875,05 OB-IMN GABA
198863389614210771818805168758028562366,05 OB-IMN GABA
202712926571525385258385569414774662572,05 OB-IMN GABA
211943226007728023778482354007504158073,05 OB-IMN GABA
217363026104366050754258743867722094408,05 OB-IMN GABA
222813683230306581792429646570904160443,05 OB-IMN GABA
223238076431691650057302155811479428471,05 OB-IMN GABA
